"","B2","B4","B6","B8","B10","B20","B30","B40","B50","B60","B70","B80","B90","B100","Brieman"
"40",0.759764064293908,0.759061423650968,0.75381228473019,0.747922502870258,0.745597588978178,0.714092422502873,0.692336394948343,0.68103214695753,0.674475889781869,0.672161308840425,0.667702640642952,0.669634902411033,0.672218140068893,0.67118484500575,0.751838691159581
"41",0.764333926394995,0.760334542805527,0.757661562600709,0.75050503635423,0.746646866813316,0.715181350779633,0.693484820890722,0.684663986214829,0.678783429764231,0.673296255306043,0.668293243300047,0.668262983146784,0.674673092279468,0.67230775696615,0.756229248679639
"42",0.767078817733987,0.765226600985219,0.761871921182265,0.752546798029559,0.750206896551725,0.71711330049261,0.694157635467977,0.684990147783247,0.680906403940883,0.675665024630534,0.670394088669944,0.669753694581276,0.67647783251231,0.67418719211822,0.762487684729061
"43",0.771214143386332,0.766515372373855,0.763631597951236,0.755476149083272,0.750705163352367,0.717597122109746,0.694416197493889,0.686424435321026,0.680093611672044,0.677421667090154,0.671293044652774,0.670657555130594,0.676453989863199,0.674817122912129,0.766096527006965
"44",0.773540642326613,0.768192802594423,0.76549063709594,0.759333089235286,0.752464692959525,0.721177947484058,0.694019771942684,0.685546082226187,0.681408097081297,0.677538445444097,0.672190605711908,0.672628413013927,0.676046134532914,0.676196777905652,0.7701841196778
"45",0.776870466321253,0.770040299366733,0.766636729994247,0.761308002302828,0.753994242947619,0.720842832469773,0.698178468624059,0.687318364997113,0.681667242371898,0.67879332181922,0.673796200345412,0.67591018998272,0.677347150259061,0.676845135290719,0.773909038572258
"46",0.779007713885014,0.774202063714707,0.766799739531176,0.76417150871571,0.757508515327609,0.723404628331011,0.69865507914247,0.687731917451427,0.683038970146277,0.679590262472462,0.676109997996405,0.678936585854553,0.679482067721912,0.675343618513337,0.774003706672031
"47",0.78158072230058,0.775695873444118,0.769563799129324,0.767563921760998,0.757436507449878,0.723813845116189,0.698270157581693,0.690999080262423,0.685847078300316,0.679754736648465,0.677454656937876,0.680094671653678,0.681127720890297,0.676969035501859,0.777170396713479
"48",0.7849437716263,0.777361591695503,0.773321799307959,0.76743944636678,0.759083044982696,0.724312283737014,0.699736159169541,0.69176903114186,0.686522491349478,0.679718858131487,0.678464532871972,0.679848615916952,0.68259515570934,0.676903114186852,0.780683391003466
"49",0.788019831129213,0.780655934618503,0.774059375625603,0.76884911148533,0.75956899089699,0.726874477430908,0.701637128019134,0.693073471743003,0.688380418526335,0.678990072659192,0.680071128278208,0.681656676519433,0.684259688872674,0.677340932910967,0.78377191846155
"50",0.788809699769105,0.784457274826839,0.775856351039312,0.769433718244852,0.759531639722909,0.727339491916902,0.702925173210202,0.694320092378793,0.689959353348771,0.681071593533529,0.682123325635145,0.684505311778331,0.684318244803735,0.678968129330295,0.787117782909984
"51",0.791840146803957,0.785034152309104,0.778052808645122,0.770084616168827,0.76044448975431,0.728151697420743,0.706106636762164,0.695451116321755,0.690056070955256,0.68216943623204,0.683714955652982,0.684257314710989,0.685541849322064,0.682369252727099,0.789271077581811
"52",0.794184526456255,0.787313472654563,0.78017830146737,0.770321920853762,0.762726545131216,0.730420186749713,0.706965762561182,0.696997332147662,0.692443308136992,0.684847932414444,0.683347265451346,0.685524232992476,0.686928857269936,0.684659848821735,0.790823032458925
"53",0.794631426170631,0.789665746368802,0.779636173161474,0.769999454368848,0.765281272848285,0.731279723255872,0.708423453408544,0.698036382683836,0.693487128561592,0.685260757117743,0.685170400602363,0.686631819025053,0.688285736110944,0.686529676877231,0.789339677204598
"54",0.795790895061739,0.790509259259265,0.779375000000014,0.768587962962973,0.763545524691372,0.729729938271608,0.710555555555551,0.700597993827154,0.695015432098763,0.687974537037033,0.686712962962957,0.688746141975303,0.689606481481476,0.687538580246908,0.790216049382723
"55",0.797060588513971,0.790318050218451,0.780535874085376,0.77037090066852,0.765182291940824,0.729987682265614,0.712242564615459,0.70226709480444,0.695316102542505,0.689505921987678,0.687845870400587,0.690404169079326,0.691961888719267,0.689627204295413,0.791727957045845
"56",0.797302598907461,0.792527727197478,0.778985267339835,0.770869475252428,0.767033189869214,0.729608922363832,0.714058930640612,0.703425343486167,0.697119682171818,0.690199470286369,0.688348369475247,0.691592451580856,0.693875600066206,0.690840092699876,0.793224217844722
"57",0.796602288329509,0.790652631578941,0.779946910755139,0.770676430205938,0.766004576659026,0.729980778032024,0.715383066361541,0.705427917620123,0.698497025171611,0.692880549199071,0.690705720823785,0.691580778032025,0.69467093821509,0.691254919908454,0.794010068649877
"58",0.798337066965359,0.789541563325067,0.780940475238013,0.771158492679411,0.765999279942389,0.729405952476191,0.716542123369865,0.704632370589644,0.700096007680611,0.695768461476917,0.692535402832224,0.692096167693413,0.69739579166333,0.691973757900627,0.792580206416511
"59",0.797089428175138,0.78957828777163,0.780870181099186,0.772661400592184,0.766287024012117,0.730285961616013,0.718132150270013,0.705677326696628,0.700921333503833,0.696763823445501,0.693519974030311,0.692411540769442,0.698028074800547,0.693261457646784,0.792057211997209
"60",0.795299651567951,0.788452961672481,0.78074564459931,0.772937282229974,0.764620209059242,0.730421602787463,0.7186480836237,0.707236933797918,0.699055749128924,0.69887804878049,0.694665505226483,0.692982578397215,0.698024390243906,0.693198606271779,0.793240418118475
"61",0.793332888808443,0.788940093921755,0.779249197473812,0.773954525104527,0.764136748554475,0.731885198273933,0.718837122907913,0.708439812918489,0.69990455415738,0.69979824920696,0.695103685428756,0.693495394404666,0.700449795677275,0.692579800154277,0.792845943551691
"62",0.794563015753928,0.786906601650402,0.776242310577635,0.773865716429098,0.765112153038249,0.731961365341326,0.71939309827456,0.708489122280562,0.700609902475613,0.700778694673662,0.695512378094519,0.695033008252059,0.701842085521375,0.695870217554382,0.79461027756938
"63",0.792823069891122,0.785895454167693,0.775976065818983,0.772661846588536,0.764288207429555,0.733715615390998,0.718929610238502,0.710233524474357,0.702670988116011,0.700832710047363,0.695198204936424,0.695783262694254,0.703139699160634,0.697967256710707,0.793850245159132
"64",0.793024228754369,0.785297220605356,0.774459764260769,0.771856810244474,0.762532013969734,0.734636204889414,0.721700014551815,0.711631984866133,0.704288052968581,0.702595314318988,0.695179350989535,0.69694739522702,0.702241705471489,0.699278594295704,0.793744543073343
"65",0.790828726311554,0.784303212221684,0.775248779176573,0.770916715200943,0.763059002732867,0.735350566730899,0.721247972761091,0.711445186147588,0.707022803637844,0.702926212983302,0.695703955915967,0.69843609157297,0.702700416648011,0.700248913579153,0.792141570718162
"66",0.790842339478689,0.782177368086447,0.77489510489509,0.769462809917342,0.762161474888737,0.736242848061022,0.721427209154477,0.711532104259374,0.70705657978385,0.703674507310867,0.69771137952956,0.699087730451364,0.70278130959949,0.701764144945959,0.789876033057837
"67",0.78766563683044,0.779789217179426,0.772830773247478,0.768701449023119,0.761514294417138,0.736258996562387,0.721608981332416,0.712178582307131,0.707190809799409,0.70468439145382,0.698587528828172,0.700849571385066,0.705182542100003,0.70214977590184,0.788759061833706
"68",0.785863134051738,0.778873292607577,0.772476491179887,0.768294323563715,0.759920722081117,0.737292538952559,0.720749193493023,0.712659757018315,0.708743221909523,0.706056009334877,0.699337977898268,0.701880019218879,0.705036721806565,0.70175955796553,0.789344155398433
"69",0.785922485342261,0.779657351709431,0.773075458767987,0.766557526840783,0.758821289880459,0.73795781618823,0.72089545419935,0.713655676540017,0.709358105535673,0.708155029315467,0.700263458463415,0.703062514277013,0.705051397243587,0.701637097388262,0.789184497068441
"70",0.784970293724961,0.780446261682242,0.770926568758344,0.765849799732978,0.757994325767698,0.738053738317769,0.722805407209624,0.715953271028047,0.709756008010689,0.708926902536723,0.702582443257686,0.70394025367157,0.705111815754349,0.702957943925242,0.789088785046725
"71",0.784564829067932,0.779772968612387,0.769566928161618,0.765026958948328,0.756913097521438,0.739823017591237,0.721663140738067,0.716468254294917,0.710532511256909,0.7092226767972,0.703100237897289,0.70386776532956,0.705903639252233,0.704321169565618,0.787978696257038
"72",0.783266081871358,0.777646198830419,0.769102339181296,0.762271929824574,0.754918128654982,0.739906432748548,0.721587719298253,0.715804093567257,0.710356725146205,0.711412280701762,0.703769005847959,0.706467836257313,0.706052631578953,0.705502923976614,0.787774853801178
"73",0.781943137459232,0.776281571374764,0.768649133916347,0.760537685260157,0.753456399240133,0.739302484028963,0.722228331877174,0.716823585049338,0.712206609649161,0.71047235826447,0.706308423575432,0.706949028912206,0.707782970093863,0.707679088147361,0.786695736511788
"74",0.779688271409596,0.773857839103749,0.767207101715307,0.76056490917147,0.753313184378751,0.738590417115,0.72254319893663,0.715883916703579,0.712212481802637,0.711617190961442,0.706832077979606,0.708113804671171,0.709563579973404,0.70834736375719,0.784108804354721
"75",0.775926889279451,0.773286467486831,0.765275219683665,0.758433743409497,0.751997188049213,0.739602108963098,0.723278734622142,0.716620035149387,0.713836203866436,0.71388119507909,0.707897363796132,0.70900808435853,0.710228471001762,0.70856098418278,0.783423550087889
"76",0.77446134386376,0.770129882149686,0.765542975257602,0.758196149811807,0.750499475535262,0.73821311778861,0.724424631332144,0.717144443758876,0.714717714567782,0.716708521009443,0.709475535262542,0.708928549392244,0.712024433886595,0.708267723823043,0.77964243845252
"77",0.772891647941492,0.767215447309282,0.764588490688188,0.757195719236764,0.748785619073003,0.737512739459944,0.724281981947661,0.717859923068125,0.716625966408949,0.717744753779938,0.709641771718009,0.71086201774764,0.712156301176821,0.708309098526098,0.777490193091359
"78",0.770820693391134,0.764845612134357,0.762713976164695,0.755411700975095,0.748439869989177,0.736617009750823,0.724062838569886,0.718640303358622,0.716405742145189,0.717784398699898,0.711362405200442,0.713559046587223,0.712158721560137,0.709859154929585,0.776354279523306
"79",0.769722232545691,0.762754335238631,0.760471840460243,0.754143469826145,0.747394991712316,0.737240164415735,0.724816221559867,0.719063157347046,0.718177453042653,0.71891866178077,0.711806268907433,0.712959557593814,0.71317094925559,0.711557415432181,0.774704653738371
"80",0.767570505287898,0.761137779083435,0.757935957696827,0.753835193889541,0.747354876615745,0.737294653349,0.726150411280846,0.719233842538189,0.719207403055228,0.719675381903645,0.713218860164512,0.714749706227967,0.714609576968272,0.712391304347827,0.773960928319631
"81",0.766743745509187,0.761092168005755,0.756780978509381,0.752819909856956,0.745728656345953,0.737997256515783,0.725625449082248,0.720459860212957,0.72025344568555,0.720323992422768,0.713211836174808,0.713535828597565,0.715981448820966,0.712976680384096,0.77215755437978
"82",0.765168436154955,0.759690961262557,0.757436441893835,0.752346341463419,0.745293543758963,0.73796700143472,0.725431563845044,0.721005164992822,0.721149784791963,0.721410616929699,0.713492682926825,0.713730272596838,0.717689239598276,0.714670301291243,0.771443902439035
"83",0.763419162228633,0.759653658778698,0.755724770772291,0.750514335151055,0.744806087209325,0.737553344632192,0.727234588737523,0.722059893488017,0.721710148421821,0.722090528092355,0.713622612876463,0.71523858825532,0.717722544090429,0.715871703411649,0.769191232262738
"84",0.761564866229167,0.758430085815237,0.754316002019172,0.750209490156474,0.7455931347804,0.737213528520937,0.727064613831386,0.721961130742037,0.722945482079747,0.724179707218565,0.71629984856132,0.715633518425028,0.718722867238757,0.717142857142845,0.768417465926298
"85",0.761168844673969,0.757587438039427,0.752683281916165,0.749658428368377,0.744761759506372,0.737656348573584,0.726168394051766,0.722988803771339,0.723817394017103,0.724790737980499,0.717640403480172,0.716088044646245,0.718918229401347,0.718349197545823,0.767438178099748
"86",0.759746599385658,0.756767496709051,0.751288119789352,0.748592858709926,0.744673376480881,0.736910925844641,0.727534280386112,0.723247038174615,0.7242565269855,0.725275888547587,0.719455901711258,0.716861836331713,0.71994460289599,0.720053203159266,0.765973837209272
"87",0.758930729325563,0.756030515715553,0.749978638999044,0.748770216661541,0.743148001220587,0.736126945376828,0.728678669514758,0.723212694537645,0.724880073237675,0.725666158071365,0.718898992981343,0.717434238632852,0.721171803478749,0.721232834909937,0.764604211168711
"88",0.759298057314587,0.754927015133626,0.749056294944726,0.747991306214446,0.742717076312117,0.736684555114306,0.728809434367283,0.723680100890841,0.72622303316518,0.724790973489319,0.719243855318232,0.717992916174729,0.722120049372111,0.721154073199524,0.763669099495546
"89",0.757867225920397,0.753817503666833,0.747944809094998,0.747698719778116,0.741713732022849,0.735317799000555,0.729858438912418,0.724551988691081,0.726754846459687,0.725464669458551,0.719871513236965,0.718578947019161,0.722031365105532,0.721670593388549,0.762196486524208
"90",0.756607565011823,0.75307092198582,0.746924349881794,0.746073286052008,0.740787234042554,0.735040189125296,0.730120567375885,0.725394799054374,0.726737588652481,0.726203309692674,0.720666666666668,0.719449172576832,0.72183451536643,0.72114184397163,0.760529550827425
"91",0.755338215894099,0.751899194832369,0.745699599040814,0.744899500263186,0.740431112353052,0.735672630149272,0.730378409290296,0.725521669341894,0.727636550321352,0.725407035306503,0.722017143117081,0.720304650996546,0.722814902424599,0.720323366757429,0.759287241439812
"92",0.753983020324145,0.750162593259569,0.744989966555175,0.743364548494975,0.740467970156923,0.734920246977092,0.730291741703103,0.725704913815271,0.728712631849746,0.725443272446608,0.721136609210179,0.720562387445321,0.722801389246195,0.72041188577308,0.758315153074336
"93",0.752725605913007,0.747956225290766,0.743468744628414,0.742045493611399,0.739501518363589,0.734459405259827,0.72986879046581,0.726630378731436,0.728725147539094,0.725085658626012,0.721835787543676,0.721230733971228,0.724269753051041,0.719438491949797,0.757469775969732
"94",0.751272562266824,0.746991277604123,0.742163204598171,0.740550065544021,0.738197287486142,0.734224563880211,0.730086215589395,0.725868458203087,0.728901885650906,0.724012554199861,0.721580367046488,0.721088030654434,0.725137894524557,0.719327417565796,0.756971866491892
"95",0.750346239041534,0.745721149346345,0.74075687143164,0.738602689295802,0.737149346394983,0.733786665834663,0.73124612360773,0.725120519140129,0.728119302405347,0.725594484135606,0.721769069977808,0.721441113156295,0.724410694786718,0.719855239759111,0.755373412785023
"96",0.749332740213534,0.744968861209975,0.740918594306059,0.737606761565846,0.736728202846984,0.733096085409264,0.731194395017801,0.725380338078297,0.72820729537367,0.726187722419937,0.723022686832747,0.721441281138795,0.724775355871891,0.719210409252675,0.754499555160155
"97",0.748087001743719,0.74427874820277,0.7400564104133,0.736988222337798,0.736452996420824,0.733556609256945,0.73000825965922,0.725616323533918,0.728105234176642,0.726843158248959,0.722689100308982,0.722693505460559,0.72388289638717,0.719308146471296,0.752681574841701
"98",0.746929807552468,0.742907314944976,0.738378738668859,0.736478743516404,0.73593775752581,0.733392069416837,0.730957632459158,0.72566993068011,0.727827330457122,0.72676280963692,0.72407096805468,0.721915749672791,0.72611057249503,0.719579475495661,0.751783411701966
"99",0.746145951493553,0.740945281693954,0.737168476205912,0.735323286339329,0.735083454869556,0.734063630962034,0.730200399719114,0.726166477610323,0.727525522605732,0.725669529519796,0.724150596877864,0.721769567331051,0.725446983200991,0.718915356776305,0.751482741857095
"100",0.745352437574308,0.741067538644465,0.736091319857305,0.734197146254453,0.735104637336498,0.734342687277048,0.729394292508915,0.726691082045182,0.727352437574315,0.725648751486323,0.72362187871581,0.720749583828774,0.724263971462541,0.719247086801423,0.750307253269909
"101",0.744812434842536,0.740132759260463,0.734931470541465,0.734100282128156,0.734006985469519,0.733160954405971,0.729087707105037,0.725907139196969,0.727232375825329,0.725018700561312,0.723670139768291,0.721607011385258,0.723381768277957,0.718727537239153,0.748516736266133
"102",0.743689075630239,0.739340336134443,0.73422478991596,0.733367647058819,0.733962184873943,0.732867647058816,0.729313025210079,0.72561344537815,0.727552521008401,0.724716386554619,0.723348739495797,0.721857142857144,0.723014705882352,0.717865546218491,0.748004201680654
"103",0.743097428543348,0.739281703741833,0.734437627575367,0.733213598015468,0.733446746503066,0.731473311090169,0.728979454946026,0.725692477607458,0.727370314045004,0.724295668364786,0.724016722852835,0.721949611708316,0.72290302248796,0.71836495371147,0.747269121125042
"104",0.741797698725596,0.738734299073995,0.734035023379491,0.732766342715696,0.733651324837266,0.73102732190337,0.728962363619702,0.725552397542871,0.726002108737512,0.723912395709185,0.724015540478598,0.721705097643722,0.723204822591005,0.718319886311548,0.746965251673247
"105",0.741217480194226,0.737118323536925,0.733847176079732,0.732800408893431,0.732546894965497,0.731338614873498,0.729887043189368,0.725270636340403,0.72507845642729,0.723387682085355,0.723393815486838,0.721842064911835,0.72348581650907,0.719012522361358,0.745979044211599
"106",0.74002454181114,0.736618183455666,0.732934209933806,0.732431665690998,0.731789300670958,0.729975683343087,0.728680821362633,0.724611834106362,0.72432813977575,0.722504390507497,0.72230377808799,0.721341243751971,0.723604719232676,0.717979465934166,0.745195884180663
"107",0.7391047007951,0.735900906681554,0.732283331008518,0.731291058725076,0.731184600362683,0.728565322918128,0.728991156367702,0.723901241456277,0.724493792718659,0.721087125122062,0.721543088296839,0.720980666759669,0.723447286929845,0.717509722415964,0.74476306318874
"108",0.738056551174836,0.735637196336125,0.730543608124256,0.730730784547993,0.731079251294309,0.728578255675033,0.729147749900439,0.723430904022307,0.724129828753488,0.720230983671845,0.721049382716053,0.721772202309841,0.72345479888491,0.716111111111113,0.743984468339312
"109",0.737361110349478,0.734522283213695,0.730040963604357,0.730266016659628,0.731574877849491,0.727476543264032,0.728974922816234,0.723542063096011,0.723751322954422,0.720851297180803,0.720286690393018,0.720930263165108,0.723423614119552,0.716089648327179,0.743026919723398
"110",0.737291213571126,0.734139843410187,0.7300606785559,0.730031317964341,0.731162679425846,0.727171596346246,0.729307090039158,0.723102218355817,0.72375010874294,0.72113310134842,0.719342105263168,0.720471509351902,0.723256850804707,0.71622401043933,0.742709221400616
"111",0.736412247076522,0.733726042020481,0.730195545635403,0.72954534426707,0.730410985491776,0.726841671114564,0.72821970983551,0.722847299723423,0.72361783686739,0.720978213401914,0.719328448735991,0.720314425736332,0.722907467611239,0.716158959677812,0.742351399873844
"112",0.736228400342176,0.733381736526949,0.730240590248077,0.72950919589393,0.730521599657832,0.726960863986316,0.727418947818651,0.722803464499575,0.72330774165954,0.721076988879388,0.719629597946964,0.71958532934132,0.720932634730543,0.714939050470488,0.741577202737384
"113",0.735519865109208,0.732818867744454,0.72905274209028,0.729182542670353,0.730488183799321,0.725931801672353,0.727035106602972,0.722616160384316,0.721602570560513,0.720814222919773,0.718661060356212,0.719674650180019,0.719697556164735,0.714591430404517,0.740593540724408
